/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroMesa;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroLideranca;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/NumeroTelefone;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/OrdemPublicacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/IndicadorFax;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/CodigoMandato;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/CodigoExercicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataLeitura
"6027";"881";"Mecias de Jesus";"Antônio Mecias Pereira de Jesus";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6027";;"sen.meciasdejesus@senado.leg.br";"REPUBLICANOS";"RR";"Não";"Sim";;;;"578";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6025";"Enfermeira Roberta";;;;;;;;;
"6027";"881";"Mecias de Jesus";"Antônio Mecias Pereira de Jesus";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6027";;"sen.meciasdejesus@senado.leg.br";"REPUBLICANOS";"RR";"Não";"Sim";;;;"578";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6026";"Afonso Parente";;;;;;;;;
"6027";"881";"Mecias de Jesus";"Antônio Mecias Pereira de Jesus";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6027";;"sen.meciasdejesus@senado.leg.br";"REPUBLICANOS";"RR";"Não";"Sim";;;;"578";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2890";"2019-02-01";;;;;;;
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"https://www.nelsinhotrad.com.br/";"sen.nelsinhotrad@senado.leg.br";;;;;"33036767";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"https://www.nelsinhotrad.com.br/";"sen.nelsinhotrad@senado.leg.br";;;;;"33036768";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"https://www.nelsinhotrad.com.br/";"sen.nelsinhotrad@senado.leg.br";"PSD";"MS";"Não";"Sim";;;;"560";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5983";"José Chagas";;;;;;;;;
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"https://www.nelsinhotrad.com.br/";"sen.nelsinhotrad@senado.leg.br";"PSD";"MS";"Não";"Sim";;;;"560";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5984";"Professora Bazé";;;;;;;;;
"5985";"858";"Nelsinho Trad";"Nelson Trad Filho";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985";"https://www.nelsinhotrad.com.br/";"sen.nelsinhotrad@senado.leg.br";"PSD";"MS";"Não";"Sim";;;;"560";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2927";"2019-02-01";;;;;;;
"5281";"934";"Nilda Gondim";"Ozanilda Gondim Vital do Rego";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5281.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5281";;"sen.nildagondim@senado.leg.br";;;;;"33036490";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5281";"934";"Nilda Gondim";"Ozanilda Gondim Vital do Rego";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5281.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5281";;"sen.nildagondim@senado.leg.br";;;;;"33036485";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5281";"934";"Nilda Gondim";"Ozanilda Gondim Vital do Rego";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5281.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5281";;"sen.nildagondim@senado.leg.br";;;;;"33036493";"3";"Sim";;;;;;;;;;;;;;;;;;;;;
"5281";"934";"Nilda Gondim";"Ozanilda Gondim Vital do Rego";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5281.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5281";;"sen.nildagondim@senado.leg.br";"MDB";"PB";"Não";"Sim";;;;"513";"PB";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5601";"Roosevelt Vita";"2962";"2021-01-12";;;;"Titular";"3361";"José Maranhão";
"6006";"913";"Ogari Pacheco";"Ogari de Castro Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6006";;"sen.ogaripacheco@senado.leg.br";;;;;"33036349";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"6006";"913";"Ogari Pacheco";"Ogari de Castro Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6006";;"sen.ogaripacheco@senado.leg.br";;;;;"33036352";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"6006";"913";"Ogari Pacheco";"Ogari de Castro Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6006";;"sen.ogaripacheco@senado.leg.br";;;;;"33036354";"3";"Sim";;;;;;;;;;;;;;;;;;;;;
"6006";"913";"Ogari Pacheco";"Ogari de Castro Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6006.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6006";;"sen.ogaripacheco@senado.leg.br";"UNIÃO";"TO";"Não";"Não";;;;"568";"TO";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6005";"Siqueira Campos";"2986";"2022-07-18";;;;"Titular";"3777";"Eduardo Gomes";
"5525";"803";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";;;;;"33036579";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5525";"803";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";;;;;"33036524";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5525";"803";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";"PSD";"AM";"Não";"Sim";;;;"493";"AM";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"1º Suplente";"5565";"Dr. Helder Cavalcante";;;;;;;;;
"5525";"803";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";"PSD";"AM";"Não";"Sim";;;;"493";"AM";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5567";"Luis Mitoso";;;;;;;;;
"5525";"803";"Omar Aziz";"Omar José Abdel Aziz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525";;"sen.omaraziz@senado.leg.br";"PSD";"AM";"Não";"Sim";;;;"493";"AM";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2741";"2015-02-01";;;;;;;
"5924";"857";"Oriovisto Guimarães";"Oriovisto Guimaraes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924";"http://www.oriovistoguimaraes.com.br/";"sen.oriovistoguimaraes@senado.leg.br";"PODEMOS";"PR";"Não";"Sim";"33031635";"1";"Não";"541";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5921";"Paulo Salamuni";;;;;;;;;
"5924";"857";"Oriovisto Guimarães";"Oriovisto Guimaraes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924";"http://www.oriovistoguimaraes.com.br/";"sen.oriovistoguimaraes@senado.leg.br";"PODEMOS";"PR";"Não";"Sim";"33031635";"1";"Não";"541";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5922";"Plinio Destro";;;;;;;;;
"5924";"857";"Oriovisto Guimarães";"Oriovisto Guimaraes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924";"http://www.oriovistoguimaraes.com.br/";"sen.oriovistoguimaraes@senado.leg.br";"PODEMOS";"PR";"Não";"Sim";"33031635";"1";"Não";"541";"PR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2928";"2019-02-01";;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";;;;;"33031464";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";;;;;"33031467";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";;;;;"33032862";"3";"Sim";;;;;;;;;;;;;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";"PSD";"BA";"Não";"Não";;;;"492";"BA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"1º Suplente";"5573";"Abel Rebouças";;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";"PSD";"BA";"Não";"Não";;;;"492";"BA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5575";"Marizete";;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";;"sen.ottoalencar@senado.leg.br";"PSD";"BA";"Não";"Não";;;;"492";"BA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2742";"2015-02-01";;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";;;;;"33035232";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";;;;;"33035231";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";;;;;"33035230";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";;;;;"33035235";"4";"Sim";;;;;;;;;;;;;;;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";"PT";"RS";"Não";"Não";;;;"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6017";"Cleonice Back";;;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";"PT";"RS";"Não";"Não";;;;"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6018";"Reginete Bispo";;;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"http://www.senadorpaim.com.br/";"sen.paulopaim@senado.leg.br";"PT";"RS";"Não";"Não";;;;"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2929";"2019-02-01";;;;;;;
"374";"809";"Paulo Rocha";"Paulo Roberto Galvão da Rocha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/374";"http://senadorpaulorocha.com.br/";"sen.paulorocha@senado.leg.br";"PT";"PA";"Não";"Sim";"33033800";"1";"Não";"507";"PA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"1º Suplente";"375";"Valdir Ganzer";;;;;;;;;
"374";"809";"Paulo Rocha";"Paulo Roberto Galvão da Rocha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/374";"http://senadorpaulorocha.com.br/";"sen.paulorocha@senado.leg.br";"PT";"PA";"Não";"Sim";"33033800";"1";"Não";"507";"PA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5599";"Pastor Ibanes Taveira";;;;;;;;;
"374";"809";"Paulo Rocha";"Paulo Roberto Galvão da Rocha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/374";"http://senadorpaulorocha.com.br/";"sen.paulorocha@senado.leg.br";"PT";"PA";"Não";"Sim";"33033800";"1";"Não";"507";"PA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2743";"2015-02-01";;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";;"sen.pliniovalerio@senado.leg.br";;;;;"33032833";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";;"sen.pliniovalerio@senado.leg.br";;;;;"33032835";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";;"sen.pliniovalerio@senado.leg.br";;;;;"33032837";"3";"Não";;;;;;;;;;;;;;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";;"sen.pliniovalerio@senado.leg.br";"PSDB";"AM";"Não";"Não";;;;"573";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6013";"Carlos Alberto";;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";;"sen.pliniovalerio@senado.leg.br";"PSDB";"AM";"Não";"Não";;;;"573";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5931";"Jacira Souza";;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";;"sen.pliniovalerio@senado.leg.br";"PSDB";"AM";"Não";"Não";;;;"573";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2906";"2019-02-01";;;;;;;
"5913";"909";"Rafael Tenório";"Cicero Rafael Tenorio da Silva";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5913.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5913";;"sen.rafaeltenorio@senado.leg.br";"MDB";"AL";"Não";"Não";"33032261";"1";"Não";"527";"AL";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5916";"Silvania Barbosa";"2981";"2022-06-02";;;;"Titular";"70";"Renan Calheiros";
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"https://www.facebook.com/randolferodrigues";"sen.randolferodrigues@senado.leg.br";;;;;"33036777";"1";"Não";;;;;;;;;;;;;;;;;;;;;
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"https://www.facebook.com/randolferodrigues";"sen.randolferodrigues@senado.leg.br";;;;;"33036568";"2";"Não";;;;;;;;;;;;;;;;;;;;;
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"https://www.facebook.com/randolferodrigues";"sen.randolferodrigues@senado.leg.br";"REDE";"AP";"Não";"Sim";;;;"522";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5923";"Alberto David";;;;;;;;;
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"https://www.facebook.com/randolferodrigues";"sen.randolferodrigues@senado.leg.br";"REDE";"AP";"Não";"Sim";;;;"522";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5925";"Pastor Gaia";;;;;;;;;
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"https://www.facebook.com/randolferodrigues";"sen.randolferodrigues@senado.leg.br";"REDE";"AP";"Não";"Sim";;;;"522";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2930";"2019-02-01";;;;;;;
"5236";"852";"Reguffe";"José Antônio Machado Reguffe";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236";;"sen.reguffe@senado.leg.br";"S/Partido";"DF";"Não";"Não";"33036355";"1";"Não";"502";"DF";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"1º Suplente";"5579";"José Carlos Vasconcellos";;;;;;;;;
"5236";"852";"Reguffe";"José Antônio Machado Reguffe";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236";;"sen.reguffe@senado.leg.br";"S/Partido";"DF";"Não";"Não";"33036355";"1";"Não";"502";"DF";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"2º Suplente";"5581";"Fadi Faraj";;;;;;;;;
